Unit price_standardized_binarized,Branch_B,Week_Day_Sunday,Product line_Food_and_beverages,Hour_18,Week_Day_Tuesday,Week_Day_Wednesday,Hour_16,Hour_14,Hour_19,Hour_17,Week_Day_Saturday,Hour_13,Unit price_standardized,Hour_15,Product line_Home_and_lifestyle,Product line_Health_and_beauty,Branch_C,Week_Day_Monday,Quantity_standardized,Hour_20,Hour_11,Total_standardized_binarized,Gender_Male,Product line_Fashion_accessories,Customer type_Normal,Payment_Credit card,Payment_Ewallet,Total_standardized,Week_Day_Thursday,Quantity_standardized_binarized,Hour_12,Product line_Sports_and_travel,Rating,clusters,3-means,optimum_clusters
1.0,0,0,0,1,0,1,0,0,0,0,0,0,1.6671288958740018,0,0,0,1,0,-1.2012449766403408,0,0,0.0,1,1,1,1,0,-0.4615376797298573,0,0.0,0,0,1.0,1,1,2
0.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2666828770995901,1,0,0,1,1,-1.54348001272021,0,0,0.0,1,0,1,0,0,-1.108910693906369,0,0.0,0,0,0.0,1,1,3
1.0,0,0,0,0,1,0,0,0,1,0,0,0,0.5157537551209298,0,0,0,1,0,-1.2012449766403408,0,0,0.0,1,1,0,0,1,-0.72292155316218,0,0.0,0,0,1.0,1,1,2
1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.8480627495003012,0,0,0,1,0,1.536635311998613,1,0,1.0,0,0,0,0,0,2.0316821271026253,0,1.0,0,0,0.0,1,2,1
1.0,0,0,1,0,0,0,0,0,0,1,0,0,1.650135822297784,0,0,0,1,0,-1.2012449766403408,0,0,0.0,1,0,0,0,0,-0.46539542794384703,1,0.0,0,0,1.0,1,1,2
0.0,0,0,1,0,0,0,0,0,0,0,1,0,-1.3062813561068736,0,0,0,1,0,-0.8590099405604716,0,0,0.0,0,0,0,0,0,-1.0462008534945146,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7219363811790399,0,0,0,1,0,-0.17453986840073304,0,1,1.0,1,0,0,0,0,0.28562242158185397,1,0.0,0,0,0.0,1,2,4
0.0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9819024627297368,0,0,1,1,1,0.5099302037590048,0,0,0.0,0,0,0,1,0,-0.4270322651491719,0,1.0,0,0,1.0,1,3,6
0.0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4381241082907656,0,0,1,1,1,-0.5167749044806024,0,0,0.0,1,0,0,0,1,-0.5616676778174116,0,0.0,0,0,1.0,1,1,3
0.0,0,0,1,0,1,0,0,0,0,0,0,0,-1.2364209425157555,0,0,0,1,0,1.1944002759187435,1,0,0.0,0,0,1,0,0,-0.4326902958630233,0,1.0,0,0,1.0,1,3,6
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6137192019116835,1,0,1,1,0,-1.54348001272021,0,0,0.0,0,0,1,0,0,-1.1483025895581083,0,0.0,0,0,1.0,1,1,3
1.0,0,0,1,0,1,0,1,0,0,0,0,0,1.4571700312433993,0,0,0,1,0,-0.5167749044806024,0,0,1.0,1,0,0,0,0,0.2988673571165518,0,0.0,0,0,1.0,1,2,4
0.0,0,1,0,0,0,0,0,0,0,0,0,1,-1.5472053770319176,0,0,0,1,0,-0.17453986840073304,0,0,0.0,1,0,0,0,1,-1.0022225238550324,0,0.0,0,1,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30293476739552155,0,0,0,1,0,-0.8590099405604716,0,0,0.0,0,0,1,1,0,-0.7045329533421626,1,0.0,1,0,1.0,1,1,3
1.0,0,0,1,0,0,1,1,0,0,0,0,0,1.5617718397014508,0,0,0,1,0,-0.17453986840073304,0,0,1.0,0,0,1,0,1,0.7622686453548008,0,0.0,0,0,1.0,1,2,4
1.0,0,1,0,0,0,0,0,0,0,0,0,0,1.267980478761507,0,1,0,1,0,0.8521652398388742,0,0,1.0,0,0,0,0,0,1.743208288434286,0,1.0,0,0,0.0,1,2,1
1.0,0,0,0,0,0,0,0,1,0,0,0,0,1.6474924552970391,0,0,0,1,0,1.536635311998613,0,0,1.0,0,1,0,1,0,2.7312901236932827,0,1.0,0,0,1.0,1,2,1
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9603779028665277,1,0,0,1,1,-1.54348001272021,0,0,0.0,0,0,1,0,0,-1.1876516213408028,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6843348632173,0,0,0,1,0,1.536635311998613,1,0,1.0,0,1,1,1,0,0.292266321283725,0,1.0,0,0,1.0,1,3,5
1.0,0,0,0,0,0,1,0,0,0,0,0,1,1.501729646398815,0,0,0,1,0,1.536635311998613,0,0,1.0,0,0,1,0,0,2.7312901236932827,0,1.0,0,1,1.0,1,2,1
1.0,0,0,1,0,0,1,0,0,0,0,0,0,1.4651001322456338,1,0,0,1,0,0.8521652398388742,0,0,1.0,0,0,1,0,0,1.922207805563407,0,1.0,0,0,1.0,1,2,1
1.0,0,0,1,0,0,0,0,0,0,0,0,0,1.6659960243022542,0,0,0,1,0,-1.2012449766403408,1,0,0.0,1,0,1,0,1,-0.46179486294412336,1,0.0,0,0,1.0,1,1,2
0.0,0,0,1,0,1,0,1,0,0,0,0,0,-0.5449916598923135,0,0,0,1,0,-0.5167749044806024,0,0,0.0,0,0,1,0,0,-0.6101895775755929,0,0.0,0,0,1.0,1,1,3
1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.9821192188237979,0,0,0,1,0,-0.5167749044806024,0,0,1.0,0,1,1,0,0,0.08317636808548466,0,0.0,1,0,1.0,1,1,2
0.0,0,0,0,0,0,0,0,0,1,0,0,0,-0.16434681178503371,0,0,0,1,0,1.1944002759187435,0,0,1.0,0,0,1,0,0,0.6625244220886453,1,1.0,0,0,1.0,1,3,5
0.0,0,1,0,0,0,0,0,1,0,0,0,0,-1.5600445881783933,0,0,0,1,0,1.536635311998613,0,0,0.0,0,0,1,0,0,-0.7017468018542811,0,1.0,0,1,1.0,1,3,6
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.545208415986374,0,1,0,1,0,0.16769516767913614,0,0,1.0,0,0,1,0,1,0.48583955388791805,1,1.0,0,0,1.0,1,2,4
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5132712558833735,0,0,0,1,0,0.16769516767913614,0,0,0.0,1,1,1,0,0,-0.23504499569961926,0,1.0,1,0,1.0,1,3,6
1.0,0,0,0,1,0,0,0,0,0,0,0,0,1.5036177656850607,0,0,0,1,0,0.5099302037590048,0,0,1.0,1,0,1,0,1,1.5478776371992753,0,1.0,0,1,1.0,1,2,4
1.0,0,0,0,0,0,1,0,0,0,1,0,0,1.5598837204152052,0,0,0,1,0,-0.5167749044806024,0,0,1.0,1,1,0,0,1,0.34550324663678245,0,0.0,0,0,1.0,1,2,4
0.0,0,0,0,0,1,0,0,1,0,0,0,0,-1.0974553630480184,0,0,0,1,0,-1.2012449766403408,0,0,0.0,0,0,1,0,0,-1.0891504502769331,0,0.0,0,0,0.0,1,1,3
1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.7257126197515327,1,0,0,1,0,-0.5167749044806024,0,0,0.0,0,0,0,0,1,-0.033241900238914705,0,0.0,0,0,0.0,1,1,2
0.0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3361656668334582,0,0,0,1,1,0.16769516767913614,0,0,0.0,1,0,1,0,0,-0.11442606820887521,0,1.0,0,0,1.0,1,3,6
0.0,0,1,0,0,0,0,0,1,0,0,0,0,-0.060500251041479935,0,0,0,1,0,1.1944002759187435,0,0,1.0,0,1,0,0,1,0.7686124979733613,0,1.0,0,0,1.0,1,3,5
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.9368043559538836,0,0,0,1,0,-0.8590099405604716,0,0,0.0,0,1,0,0,0,-0.28236670712455914,0,0.0,1,0,1.0,1,1,2
0.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6133415780544341,0,0,0,1,1,0.16769516767913614,1,0,0.0,0,0,1,1,0,-0.3031985474801034,0,1.0,0,0,1.0,1,3,6
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3569349789821694,0,1,0,1,0,-0.5167749044806024,1,0,0.0,1,0,1,1,0,-0.524804750439288,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5743942947538663,0,1,0,1,1,-1.54348001272021,0,0,0.0,1,0,0,0,1,-1.257348272406883,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,0,0,0,1,1,0,1.5904712528523972,0,0,0,1,0,0.5099302037590048,0,0,1.0,0,1,0,0,1,1.616888466360646,0,1.0,0,0,0.0,1,2,1
0.0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2028124192205691,0,0,0,1,1,-0.17453986840073304,0,0,0.0,0,1,1,0,1,-0.8067632810128889,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,1,0,0,0,0,0,0,1,-0.388655382991109,0,1,0,1,0,-0.5167749044806024,0,0,0.0,0,0,1,1,0,-0.5392070104381828,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,1,0,0,0,0,0,0,0,0.9756996132505599,0,0,1,1,0,-1.54348001272021,0,0,0.0,0,0,0,0,1,-0.9678885647505244,0,0.0,0,0,1.0,1,1,2
0.0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6446843582061248,0,0,0,1,0,-0.8590099405604716,0,0,0.0,0,0,0,0,1,-0.8209083577975178,1,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,1,0,0,0,0,0,1,1.0716160729918782,0,0,0,1,0,-0.8590099405604716,0,0,0.0,0,0,1,0,0,-0.23645950337808191,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,0,1,1.568569069131938,0,0,0,1,0,1.536635311998613,0,0,1.0,0,1,0,1,0,2.7312901236932827,0,1.0,0,0,1.0,1,2,1
0.0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4875408075865306,1,0,0,1,0,-1.54348001272021,0,0,0.0,1,1,1,0,0,-1.2474895825266872,0,0.0,0,0,0.0,1,1,3
0.0,0,0,1,0,0,0,1,0,0,0,0,0,-0.46833401687070836,0,0,0,1,0,-1.2012449766403408,0,0,0.0,1,0,1,0,1,-0.9463280386212266,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,1,0,0,0,1,0,0,0,1.6452267121535433,0,0,0,1,0,1.1944002759187435,0,0,1.0,1,0,1,0,1,2.511157366232497,0,1.0,0,1,1.0,1,2,1
1.0,0,1,0,0,0,0,1,0,0,0,0,0,1.0293222009799585,0,0,0,1,0,-0.5167749044806024,0,0,1.0,1,0,0,0,1,0.10460830260764958,0,0.0,0,1,1.0,1,2,4
0.0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4588413944355847,0,0,0,1,0,-0.5167749044806024,1,0,0.0,1,0,0,0,1,-1.0251118299247044,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5593413664677864,0,0,0,1,0,0.8521652398388742,0,0,1.0,0,0,1,1,0,0.08386218999019411,1,1.0,0,0,1.0,1,3,5
0.0,0,0,1,0,1,0,0,0,1,0,0,0,-1.4437364401456132,0,0,0,1,0,-0.17453986840073304,0,0,0.0,1,0,0,0,0,-0.9434990232643008,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,1,0,0,1,0,0,0,0,-1.6197091576237803,0,0,0,1,0,-1.54348001272021,0,0,0.0,1,1,1,0,1,-1.2624919366922025,0,0.0,0,0,1.0,1,1,3
0.0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0578048580368433,0,0,0,1,0,1.536635311998613,0,1,0.0,1,0,0,1,0,-0.1316573435646957,1,1.0,0,0,1.0,1,3,6
0.0,0,1,0,0,0,0,0,0,0,1,0,0,-0.375060924130135,0,0,0,1,0,-0.8590099405604716,0,0,0.0,1,1,1,1,0,-0.7290939503045635,0,0.0,0,0,1.0,1,1,3
0.0,0,1,0,0,0,0,0,0,0,0,0,1,-0.34371814397844414,0,0,0,1,0,1.536635311998613,0,0,1.0,0,0,0,0,0,0.6788984200635791,0,1.0,0,0,1.0,1,3,5
0.0,0,0,1,0,0,0,1,0,0,0,1,0,-0.7470204235206813,0,0,0,1,0,-1.54348001272021,0,0,0.0,1,0,1,1,0,-1.1634335353307566,0,0.0,0,0,1.0,1,1,3
0.0,0,1,1,0,0,0,0,0,0,0,0,0,-0.572180577614262,1,0,0,1,0,-0.17453986840073304,0,0,0.0,1,0,1,0,0,-0.4488499744927358,0,0.0,0,0,0.0,1,1,3
1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.6902159771701,0,0,0,1,0,-0.5167749044806024,0,0,0.0,0,0,1,0,0,-0.04935871499958279,0,0.0,0,1,1.0,1,1,2
0.0,0,1,1,1,0,0,0,0,0,0,0,0,-1.2481272820904834,0,0,0,1,0,-1.54348001272021,0,0,0.0,0,0,0,0,0,-1.220313889552582,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,1,0,-0.04237430589351438,0,0,0,1,0,1.536635311998613,0,1,1.0,0,0,0,1,0,1.02095209503733,0,1.0,0,1,1.0,1,2,5
0.0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6994398175072714,0,0,1,1,0,0.5099302037590048,0,0,0.0,0,0,0,1,0,-0.20259704683306148,0,1.0,0,0,1.0,1,3,6
0.0,0,0,1,0,0,0,0,0,0,0,1,0,-1.287400163244409,0,0,0,1,0,-1.54348001272021,0,0,0.0,1,0,1,0,1,-1.2247717319331926,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.6301217578635723,0,0,0,1,0,-1.54348001272021,0,1,0.0,0,0,0,0,0,-0.893605479696701,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,1,0,0,0,0,0,0,1.0610426049888981,0,1,0,1,0,0.16769516767913614,0,0,1.0,0,0,0,0,1,0.837151824575244,0,1.0,1,0,1.0,1,2,4
1.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0723713207063765,0,0,0,1,0,-0.5167749044806024,0,0,1.0,1,0,1,0,1,0.12415422689186398,1,0.0,0,0,0.0,1,2,4
1.0,0,0,1,0,0,0,0,0,0,0,1,0,0.3888721390851698,0,0,0,1,0,0.8521652398388742,1,0,1.0,1,0,1,0,0,0.9449115913526893,0,1.0,0,0,1.0,1,2,4
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8637061954107106,0,0,0,1,0,1.536635311998613,0,0,1.0,0,0,1,0,0,0.08866294332315885,0,1.0,1,0,1.0,1,3,5
0.0,0,0,0,0,1,0,0,0,1,0,0,0,-0.7058594230805094,0,0,0,1,0,1.536635311998613,0,0,1.0,0,0,0,1,0,0.2678339159284572,0,1.0,0,1,1.0,1,3,5
0.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2352880709440077,0,1,0,1,0,-1.54348001272021,1,0,0.0,1,0,1,0,0,-1.2188565180050748,0,0.0,0,0,0.0,1,1,3
0.0,0,0,0,0,1,0,0,0,0,0,0,1,-1.6446323322022334,0,1,0,1,0,1.536635311998613,0,0,0.0,0,0,0,1,0,-0.7977618685135797,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,1,0,0,0,0,0,0,0,0.2850255783416164,1,0,0,1,0,-1.2012449766403408,0,0,0.0,0,0,1,0,0,-0.7753012011343509,0,0.0,0,0,1.0,1,1,2
1.0,0,1,1,0,0,0,0,0,0,0,0,0,1.305365240629186,0,0,0,1,0,0.16769516767913614,0,1,1.0,0,0,1,0,0,1.003549364205332,0,1.0,0,0,1.0,1,2,4
0.0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8976923425631463,0,0,0,1,0,-1.54348001272021,0,0,0.0,0,1,0,0,1,-1.1805362190794442,0,0.0,1,0,1.0,1,1,3
1.0,0,1,0,0,0,0,0,0,1,0,0,0,0.5183971221216751,0,1,0,1,0,-1.2012449766403408,0,0,0.0,1,0,1,0,1,-0.7223214589955593,0,0.0,0,0,1.0,1,1,2
0.0,0,0,0,0,0,0,0,0,0,1,1,0,-1.5000023948757568,0,1,0,1,0,0.16769516767913614,0,0,0.0,0,0,0,1,0,-0.9070647345766204,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,0,0,0,1,0,1,0,0.10263325529021153,0,0,0,1,0,0.5099302037590048,0,0,1.0,1,0,0,1,0,0.43470295811803267,0,1.0,0,1,1.0,1,2,4
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15868245392629438,1,0,0,1,1,-1.54348001272021,0,0,0.0,0,1,0,0,1,-1.096651627359691,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6148520734834313,0,1,0,1,0,-0.17453986840073304,1,0,0.0,1,0,0,1,0,-0.473068060502782,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.613558334148495,1,0,0,1,0,-0.17453986840073304,0,0,1.0,1,0,0,1,0,0.22411276950324077,1,0.0,0,1,0.0,1,2,4
1.0,0,0,0,0,0,1,0,0,0,0,0,0,1.038385173553941,0,1,0,1,0,0.16769516767913614,0,1,1.0,0,0,0,0,0,0.8217208317192858,0,1.0,0,0,1.0,1,2,4
1.0,0,0,0,0,1,0,0,0,0,0,0,0,0.2718087433378911,0,0,1,1,0,-1.2012449766403408,0,1,0.0,1,0,1,0,0,-0.778301671967454,0,0.0,0,0,0.0,1,1,2
0.0,0,0,1,0,1,0,0,0,0,0,0,0,-1.4864079360147826,0,0,0,1,0,1.1944002759187435,0,0,0.0,0,0,1,0,1,-0.6880732276291398,0,1.0,0,0,1.0,1,3,6
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4728134771538082,0,1,0,1,0,0.5099302037590048,0,1,0.0,1,0,1,0,1,-0.8170934734525724,1,1.0,0,0,1.0,1,3,6
1.0,0,0,1,1,0,0,0,0,0,0,0,0,1.2011410560283835,0,0,0,1,0,0.16769516767913614,0,0,1.0,0,0,0,0,1,0.9325667970679226,0,1.0,0,0,1.0,1,2,4
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7630973816192117,0,0,1,1,0,-1.54348001272021,0,0,0.0,1,0,0,1,0,-0.9920209230224819,1,0.0,0,0,1.0,1,1,2
0.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3935124671314585,0,0,0,1,1,0.16769516767913614,0,0,0.0,1,0,0,1,0,-0.8345390681536146,0,1.0,0,0,1.0,1,3,6
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.263609860237704,0,0,0,1,0,0.16769516767913614,0,0,0.0,1,0,1,1,0,-0.746068042446118,1,1.0,0,0,1.0,1,3,6
1.0,0,0,1,0,0,1,0,0,0,0,0,0,1.6180377944315945,0,0,0,1,0,1.536635311998613,1,0,1.0,0,0,0,0,1,2.7312901236932827,0,1.0,0,0,0.0,1,2,1
1.0,0,0,1,0,0,0,0,0,0,0,0,0,1.2660923594752604,1,0,0,1,1,1.536635311998613,0,0,1.0,1,0,1,1,0,2.506185157423355,0,1.0,0,0,0.0,1,2,1
0.0,0,1,0,0,0,0,1,0,0,0,0,0,-0.23949395937764156,0,0,0,1,0,1.536635311998613,0,0,1.0,0,0,1,1,0,0.7972026986259295,0,1.0,0,1,1.0,1,3,5
1.0,0,0,0,0,0,0,1,0,0,0,1,0,0.6913488487418478,0,0,0,1,0,0.5099302037590048,0,0,1.0,0,0,1,0,1,0.9024763609988031,0,1.0,0,1,0.0,1,2,4
0.0,0,0,1,0,0,0,0,1,0,0,0,0,-0.902601452707387,0,0,0,1,1,-0.5167749044806024,0,0,0.0,1,0,1,0,1,-0.7725579135155137,0,0.0,0,0,1.0,1,1,3
0.0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0744203077558119,0,0,0,1,1,-0.8590099405604716,0,0,0.0,1,0,1,0,0,-0.9672456067148594,0,0.0,1,0,1.0,1,1,3
1.0,0,0,0,0,0,1,0,0,0,0,0,0,1.4088341775154902,1,0,0,1,0,-1.2012449766403408,0,0,0.0,0,1,0,1,0,-0.5201754525825003,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.1487033658746243,0,0,0,1,0,1.536635311998613,0,1,1.0,1,1,1,0,0,1.2378432724016384,1,1.0,0,0,1.0,1,2,1
0.0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3452286394074412,0,0,1,1,0,0.16769516767913614,0,0,0.0,1,0,0,1,0,-0.12059846535125862,0,1.0,0,0,0.0,1,3,6
0.0,0,1,0,0,0,0,0,0,0,1,0,0,-1.1869522172160991,0,1,0,1,0,0.5099302037590048,0,0,0.0,0,0,0,0,1,-0.5899578313866692,0,1.0,0,0,1.0,1,3,6
0.0,0,1,0,0,0,0,0,0,1,0,0,0,-0.3403195292632009,0,0,0,1,0,1.1944002759187435,0,0,1.0,0,0,1,0,1,0.4827533553167264,0,1.0,0,1,1.0,1,3,5
0.0,0,0,0,1,0,0,0,0,0,0,1,0,-0.7107685332247499,0,0,0,1,0,-0.17453986840073304,0,0,0.0,0,1,1,0,0,-0.5275051741890808,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,1,0,0,0,1,0,0,1.0349865588386975,0,0,0,1,0,-1.54348001272021,0,0,0.0,1,0,1,0,1,-0.9611589373105647,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,1,0,0.3518650010747396,0,0,0,1,0,-1.54348001272021,0,0,0.0,0,1,1,1,0,-1.038699676411757,0,0.0,0,0,0.0,1,1,2
1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.826538189637092,0,0,0,1,0,1.536635311998613,1,0,1.0,1,0,1,0,1,2.007249721747357,1,1.0,0,0,1.0,1,2,1
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-0.14282225192182418,0,0,0,1,0,0.5099302037590048,1,0,1.0,0,1,0,0,0,0.23967235396633255,0,1.0,0,0,0.0,1,3,5
0.0,0,0,1,0,0,0,0,0,1,0,0,0,-0.22212326194417437,0,0,0,1,0,-0.5167749044806024,0,0,0.0,0,0,0,1,0,-0.4635951454439852,1,0.0,0,0,1.0,1,1,3
1.0,0,0,1,0,0,0,0,0,0,0,1,0,1.6350308680078123,0,0,0,1,0,1.1944002759187435,0,1,1.0,0,0,0,0,0,2.500741446054725,0,1.0,0,0,1.0,1,2,1
1.0,0,0,0,0,0,0,1,0,0,0,1,0,0.9537974295301016,0,0,0,1,0,-1.54348001272021,0,0,0.0,1,0,0,1,0,-0.9703746691550954,0,0.0,0,1,1.0,1,1,2
1.0,0,0,0,1,0,0,0,0,0,0,0,0,1.2173788818901023,0,0,0,1,0,-0.17453986840073304,0,0,1.0,1,0,0,0,1,0.566809402512657,1,0.0,0,0,0.0,1,2,4
0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.461159163582972,0,0,0,1,0,0.16769516767913614,0,0,0.0,0,1,0,0,1,-0.19955371213091413,1,1.0,0,0,1.0,1,3,6
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3576902266966678,0,0,0,1,0,-1.54348001272021,0,0,0.0,0,0,1,0,0,-1.1192408863460526,0,0.0,1,0,1.0,1,1,3
1.0,0,0,0,0,1,0,0,0,0,0,0,0,1.2415468087540569,1,0,0,1,0,0.8521652398388742,0,0,1.0,0,0,0,0,1,1.7192045217694614,0,1.0,0,0,0.0,1,2,1
1.0,0,0,1,0,0,0,0,0,1,0,1,0,0.6362157655834517,0,0,0,1,0,0.8521652398388742,0,0,1.0,0,0,0,1,0,1.169518265144977,0,1.0,0,0,0.0,1,2,1
0.0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6472756992029784,1,0,0,1,0,-0.17453986840073304,0,0,0.0,1,0,0,0,1,-1.0590171503387693,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,0,1,0,0,1,0,0.5489846545588668,0,0,1,1,0,0.16769516767913614,0,0,1.0,1,0,1,0,0,0.48841138603057777,0,1.0,0,0,1.0,1,2,4
0.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.517373092309224,1,0,0,1,0,-1.2012449766403408,0,0,0.0,0,0,0,0,0,-1.1844796950315224,0,0.0,0,1,1.0,1,1,3
0.0,0,1,0,0,0,0,1,0,0,0,0,0,-1.1680710243536347,0,0,0,1,0,1.536635311998613,0,0,0.0,1,0,1,0,0,-0.25681984117413864,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,1,0,0,0,0,0,0,1.6622197857297611,0,0,0,1,0,-1.54348001272021,0,0,0.0,0,0,1,1,0,-0.889962050827933,0,0.0,0,0,1.0,1,1,2
0.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.4550651558630918,0,0,0,1,0,0.5099302037590048,0,0,0.0,1,0,0,1,0,-0.8029912605369879,0,1.0,1,1,1.0,1,3,6
1.0,0,0,1,0,1,0,0,1,0,0,0,0,1.1867913494529103,0,0,0,1,0,1.536635311998613,0,0,1.0,0,0,0,1,0,2.4161710324302623,0,1.0,0,0,1.0,1,2,1
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.628611262434575,0,0,0,1,0,-1.2012449766403408,0,1,0.0,0,0,1,0,0,-0.4702819090149006,1,0.0,0,1,1.0,1,1,2
0.0,0,0,0,0,0,0,0,1,0,0,1,0,-0.30066902425202546,0,0,1,1,0,0.16769516767913614,0,0,0.0,0,0,0,0,1,-0.09025084606787342,0,1.0,0,0,0.0,1,3,6
0.0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8319857914017704,0,0,1,1,0,0.8521652398388742,0,0,0.0,1,0,1,1,0,-0.16371951760985426,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,0,0,1,0,0,0,0,0.12378019129617152,0,0,1,1,0,1.536635311998613,0,0,1.0,1,0,1,0,1,1.2095531188323811,1,1.0,0,0,1.0,1,2,1
0.0,0,0,0,0,0,1,0,0,0,0,0,1,-0.23987158323489075,0,0,0,1,0,0.16769516767913614,0,0,0.0,0,1,1,0,1,-0.0488443485710507,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.6498102244444262,0,0,0,1,0,-1.2012449766403408,0,0,0.0,1,0,0,0,0,-0.6924882061407058,0,0.0,1,1,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.5482294068443685,0,0,0,1,0,1.1944002759187435,0,0,1.0,0,0,0,0,0,1.3904815100684964,0,1.0,0,1,1.0,1,2,1
0.0,0,0,1,0,1,0,0,0,1,0,0,0,-0.023870736888299292,0,0,0,1,0,0.5099302037590048,0,0,1.0,1,0,0,0,1,0.3341871852090796,0,1.0,0,0,1.0,1,3,5
1.0,0,1,0,0,0,0,0,0,0,0,0,1,0.6686914173068904,0,0,0,1,0,0.5099302037590048,0,0,1.0,0,1,0,0,0,0.8844735360001843,0,1.0,0,0,1.0,1,2,4
0.0,0,0,1,0,0,1,0,1,0,0,0,0,-0.11601095805712483,0,0,0,1,0,1.1944002759187435,0,0,1.0,0,0,1,0,0,0.7119035992277131,0,1.0,0,0,1.0,1,3,5
1.0,0,0,0,0,0,0,1,0,0,0,1,0,1.5795201609921676,0,1,0,1,0,1.536635311998613,0,0,1.0,1,0,1,0,1,2.7312901236932827,0,1.0,0,0,1.0,1,2,1
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.17891327445456687,0,0,0,1,0,0.8521652398388742,0,0,1.0,0,1,1,0,1,0.754253101843511,1,1.0,1,0,1.0,1,2,4
